#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
4.88000            -5.99552            -1.40519             0.00000             6.15799
4.89000            -5.98457            -1.41644             0.00000             6.14991
4.90000            -5.97351            -1.42766             0.00000             6.14175
4.91000            -5.96236            -1.43885             0.00000             6.13351
4.92000            -5.95110            -1.45002             0.00000             6.12520
4.93000            -5.93973            -1.46116             0.00000             6.11682
4.94000            -5.92827            -1.47228             0.00000             6.10836
4.95000            -5.91670            -1.48338             0.00000             6.09982
4.96000            -5.90503            -1.49445             0.00000             6.09121
4.97000            -5.89326            -1.50549             0.00000             6.08252
4.98000            -5.88138            -1.51651             0.00000             6.07375
4.99000            -5.86940            -1.52750             0.00000             6.06491
5.00000            -5.85732            -1.53846             0.00000             6.05599
5.01000            -5.84513            -1.54939             0.00000             6.04700
5.02000            -5.83284            -1.56030             0.00000             6.03793
5.03000            -5.82044            -1.57118             0.00000             6.02878
5.04000            -5.80794            -1.58203             0.00000             6.01955
5.05000            -5.79533            -1.59285             0.00000             6.01025
5.06000            -5.78262            -1.60365             0.00000             6.00087
5.07000            -5.76980            -1.61441             0.00000             5.99141
5.08000            -5.75688            -1.62514             0.00000             5.98187
5.09000            -5.74385            -1.63585             0.00000             5.97225
5.10000            -5.73071            -1.64652             0.00000             5.96256
5.11000            -5.71747            -1.65717             0.00000             5.95279
5.12000            -5.70412            -1.66778             0.00000             5.94293
5.13000            -5.69066            -1.67836             0.00000             5.93300
5.14000            -5.67710            -1.68891             0.00000             5.92299
5.15000            -5.66342            -1.69943             0.00000             5.91290
5.16000            -5.64964            -1.70991             0.00000             5.90273
5.17000            -5.63575            -1.72036             0.00000             5.89248
5.18000            -5.62175            -1.73078             0.00000             5.88215
5.19000            -5.60765            -1.74117             0.00000             5.87174
5.20000            -5.59343            -1.75152             0.00000             5.86125
5.21000            -5.57910            -1.76183             0.00000             5.85068
5.22000            -5.56467            -1.77212             0.00000             5.84003
5.23000            -5.55012            -1.78236             0.00000             5.82929
