#Time(Yr)                K_Me                U_Me             Etot_Me                L_Me                K_Ve                U_Ve             Etot_Ve                L_Ve                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ma                U_Ma             Etot_Ma                L_Ma                K_Ju                U_Ju             Etot_Ju                L_Ju                K_Sa                U_Sa             Etot_Sa                L_Sa                K_Ur                U_Ur             Etot_Ur                L_Ur                K_Ne                U_Ne             Etot_Ne                L_Ne                K_Pl                U_Pl             Etot_pl                L_Pl
2.300000        5.149495E-06       -1.334453E-05       -8.195033E-06        4.119830E-13        5.706038E-05       -0.0001240350       -6.697463E-05        1.693366E-10        5.429441E-05       -0.0001126525       -5.835808E-05        3.610205E-10        3.512197E-06       -7.744135E-06       -4.231938E-06        6.135290E-12         0.003570228        -0.007216036        -0.003645809        0.0001855883        0.0006570509        -0.001250660       -0.0005936093        3.065462E-05        4.123612E-05       -8.624442E-05       -4.500830E-05        1.440336E-06        3.374114E-05       -6.764833E-05       -3.390720E-05        3.147342E-06        5.225558E-08       -8.510225E-08       -3.284668E-08        6.334456E-12
2.350000        5.464838E-06       -1.374698E-05       -8.282140E-06        4.119843E-13        5.971003E-05       -0.0001268253       -6.711532E-05        1.693336E-10        5.334473E-05       -0.0001116839       -5.833922E-05        3.610177E-10        3.476303E-06       -7.708103E-06       -4.231800E-06        6.135121E-12         0.003561858        -0.007207682        -0.003645824        0.0001855862        0.0006572628        -0.001250832       -0.0005935695        3.065546E-05        4.123012E-05       -8.623822E-05       -4.500810E-05        1.440336E-06        3.374229E-05       -6.764939E-05       -3.390710E-05        3.147344E-06        5.223759E-08       -8.508441E-08       -3.284682E-08        6.334456E-12
2.400000        5.567393E-06       -1.388719E-05       -8.319797E-06        4.119900E-13        6.259254E-05       -0.0001298885       -6.729598E-05        1.693301E-10        5.262999E-05       -0.0001109557       -5.832571E-05        3.610163E-10        3.456100E-06       -7.687831E-06       -4.231731E-06        6.134910E-12         0.003553573        -0.007199413        -0.003645840        0.0001855841        0.0006574659        -0.001250996       -0.0005935305        3.065629E-05        4.122416E-05       -8.623207E-05       -4.500791E-05        1.440337E-06        3.374344E-05       -6.765045E-05       -3.390700E-05        3.147346E-06        5.221955E-08       -8.506652E-08       -3.284697E-08        6.334456E-12
2.450000        5.327210E-06       -1.356699E-05       -8.239776E-06        4.119954E-13        6.492771E-05       -0.0001323947       -6.746695E-05        1.693269E-10        5.219726E-05       -0.0001105151       -5.831783E-05        3.610162E-10        3.451684E-06       -7.683413E-06       -4.231728E-06        6.134671E-12         0.003545378        -0.007191233        -0.003645855        0.0001855820        0.0006576604        -0.001251152       -0.0005934921        3.065711E-05        4.121826E-05       -8.622599E-05       -4.500773E-05        1.440337E-06        3.374460E-05       -6.765151E-05       -3.390692E-05        3.147348E-06        5.220146E-08       -8.504857E-08       -3.284712E-08        6.334456E-12
2.500000        5.049410E-06       -1.322302E-05       -8.173606E-06        4.119949E-13        6.594990E-05       -0.0001334995       -6.754961E-05        1.693248E-10        5.207301E-05       -0.0001103887       -5.831565E-05        3.610173E-10        3.463088E-06       -7.694878E-06       -4.231790E-06        6.134417E-12         0.003537277        -0.007183147        -0.003645870        0.0001855800        0.0006578460        -0.001251301       -0.0005934545        3.065791E-05        4.121239E-05       -8.621995E-05       -4.500755E-05        1.440337E-06        3.374575E-05       -6.765258E-05       -3.390683E-05        3.147350E-06        5.218330E-08       -8.503058E-08       -3.284727E-08        6.334456E-12
2.550000        5.074528E-06       -1.325327E-05       -8.178741E-06        4.119895E-13        6.528569E-05       -0.0001327809       -6.749522E-05        1.693240E-10        5.226455E-05       -0.0001105838       -5.831921E-05        3.610194E-10        3.490287E-06       -7.722203E-06       -4.231916E-06        6.134160E-12         0.003529276        -0.007175161        -0.003645886        0.0001855781        0.0006580229        -0.001251440       -0.0005934175        3.065870E-05        4.120658E-05       -8.621397E-05       -4.500739E-05        1.440337E-06        3.374691E-05       -6.765366E-05       -3.390675E-05        3.147352E-06        5.216509E-08       -8.501253E-08       -3.284743E-08        6.334456E-12
2.600000        5.373267E-06       -1.362629E-05       -8.253023E-06        4.119859E-13        6.318074E-05       -0.0001305173       -6.733653E-05        1.693246E-10        5.276047E-05       -0.0001110890       -5.832852E-05        3.610225E-10        3.533185E-06       -7.765294E-06       -4.232109E-06        6.133908E-12         0.003521378        -0.007167280        -0.003645902        0.0001855761        0.0006581908        -0.001251572       -0.0005933814        3.065948E-05        4.120081E-05       -8.620803E-05       -4.500722E-05        1.440337E-06        3.374806E-05       -6.765473E-05       -3.390667E-05        3.147354E-06        5.214683E-08       -8.499443E-08       -3.284760E-08        6.334456E-12
2.650000        5.576026E-06       -1.389924E-05       -8.323215E-06        4.119852E-13        6.034783E-05       -0.0001274999       -6.715211E-05        1.693266E-10        5.353000E-05       -0.0001118735       -5.834351E-05        3.610265E-10        3.591589E-06       -7.823963E-06       -4.232375E-06        6.133667E-12         0.003513589        -0.007159507        -0.003645918        0.0001855742        0.0006583499        -0.001251696       -0.0005933459        3.066024E-05        4.119509E-05       -8.620215E-05       -4.500706E-05        1.440337E-06        3.374922E-05       -6.765581E-05       -3.390659E-05        3.147356E-06        5.212851E-08       -8.497628E-08       -3.284777E-08        6.334455E-12
2.700000        5.425292E-06       -1.369437E-05       -8.269074E-06        4.119896E-13        5.759157E-05       -0.0001245920       -6.700039E-05        1.693294E-10        5.452158E-05       -0.0001128853       -5.836375E-05        3.610321E-10        3.665156E-06       -7.897877E-06       -4.232721E-06        6.133442E-12         0.003505912        -0.007151847        -0.003645935        0.0001855723        0.0006585000        -0.001251811       -0.0005933111        3.066099E-05        4.118942E-05       -8.619632E-05       -4.500691E-05        1.440337E-06        3.375038E-05       -6.765690E-05       -3.390652E-05        3.147358E-06        5.211014E-08       -8.495808E-08       -3.284794E-08        6.334455E-12
2.750000        5.112120E-06       -1.329882E-05       -8.186697E-06        4.119947E-13        5.553126E-05       -0.0001224338       -6.690255E-05        1.693323E-10        5.566128E-05       -0.0001140496       -5.838829E-05        3.610399E-10        3.753334E-06       -7.986491E-06       -4.233158E-06        6.133234E-12         0.003498352        -0.007144304        -0.003645952        0.0001855705        0.0006586411        -0.001251918       -0.0005932770        3.066173E-05        4.118379E-05       -8.619054E-05       -4.500676E-05        1.440337E-06        3.375153E-05       -6.765799E-05       -3.390646E-05        3.147359E-06        5.209170E-08       -8.493983E-08       -3.284812E-08        6.334454E-12
2.800000        5.027777E-06       -1.319702E-05       -8.169248E-06        4.119966E-13        5.453078E-05       -0.0001213901       -6.685929E-05        1.693360E-10        5.685329E-05       -0.0001152688       -5.841547E-05        3.610499E-10        3.855266E-06       -8.088962E-06       -4.233697E-06        6.133046E-12         0.003490914        -0.007136883        -0.003645969        0.0001855686        0.0006587732        -0.001252017       -0.0005932434        3.066246E-05        4.117821E-05       -8.618482E-05       -4.500661E-05        1.440337E-06        3.375269E-05       -6.765908E-05       -3.390639E-05        3.147361E-06        5.207322E-08       -8.492153E-08       -3.284831E-08        6.334454E-12
2.850000        5.271411E-06       -1.349605E-05       -8.224636E-06        4.119927E-13        5.473723E-05       -0.0001216053       -6.686806E-05        1.693391E-10        5.798459E-05       -0.0001164271       -5.844250E-05        3.610616E-10        3.969684E-06       -8.204035E-06       -4.234351E-06        6.132877E-12         0.003483600        -0.007129586        -0.003645986        0.0001855669        0.0006588963        -0.001252107       -0.0005932104        3.066317E-05        4.117267E-05       -8.617915E-05       -4.500648E-05        1.440337E-06        3.375384E-05       -6.766018E-05       -3.390634E-05        3.147363E-06        5.205468E-08       -8.490319E-08       -3.284851E-08        6.334453E-12
2.900000        5.547951E-06       -1.386007E-05       -8.312119E-06        4.119857E-13        5.612080E-05       -0.0001230506       -6.692979E-05        1.693401E-10        5.893462E-05       -0.0001174010       -5.846639E-05        3.610722E-10        4.094783E-06       -8.329913E-06       -4.235130E-06        6.132728E-12         0.003476415        -0.007122418        -0.003646002        0.0001855651        0.0006590103        -0.001252188       -0.0005931778        3.066387E-05        4.116718E-05       -8.617353E-05       -4.500635E-05        1.440337E-06        3.375500E-05       -6.766129E-05       -3.390628E-05        3.147365E-06        5.203608E-08       -8.488480E-08       -3.284871E-08        6.334453E-12
2.950000        5.506230E-06       -1.380279E-05       -8.296558E-06        4.119813E-13        5.846656E-05       -0.0001255133       -6.704675E-05        1.693394E-10        5.959207E-05       -0.0001180757       -5.848367E-05        3.610799E-10        4.228077E-06       -8.464119E-06       -4.236042E-06        6.132597E-12         0.003469364        -0.007115381        -0.003646017        0.0001855634        0.0006591152        -0.001252261       -0.0005931458        3.066455E-05        4.116174E-05       -8.616798E-05       -4.500623E-05        1.440337E-06        3.375616E-05       -6.766240E-05       -3.390624E-05        3.147366E-06        5.201743E-08       -8.486636E-08       -3.284892E-08        6.334452E-12
3.000000        5.199070E-06       -1.340560E-05       -8.206534E-06        4.119824E-13        6.132618E-05       -0.0001285394       -6.721326E-05        1.693371E-10        5.987439E-05       -0.0001183656       -5.849117E-05        3.610835E-10        4.366282E-06       -8.603367E-06       -4.237085E-06        6.132484E-12         0.003462448        -0.007108479        -0.003646031        0.0001855617        0.0006592109        -0.001252325       -0.0005931144        3.066523E-05        4.115635E-05       -8.616247E-05       -4.500612E-05        1.440337E-06        3.375731E-05       -6.766351E-05       -3.390620E-05        3.147368E-06        5.199873E-08       -8.484787E-08       -3.284914E-08        6.334451E-12
3.050000        5.015136E-06       -1.318190E-05       -8.166761E-06        4.119882E-13        6.400153E-05       -0.0001313985       -6.739696E-05        1.693335E-10        5.974467E-05       -0.0001182320       -5.848731E-05        3.610826E-10        4.505229E-06       -8.743473E-06       -4.238244E-06        6.132387E-12         0.003455673        -0.007101716        -0.003646043        0.0001855600        0.0006592976        -0.001252381       -0.0005930835        3.066589E-05        4.115100E-05       -8.615703E-05       -4.500602E-05        1.440336E-06        3.375847E-05       -6.766464E-05       -3.390617E-05        3.147370E-06        5.197997E-08       -8.482934E-08       -3.284936E-08        6.334451E-12
